"","X1","x","y","z","t","semb","unc_x","unc_y","unc_z","well","stage","ampc","snrc","mw","m0","mti_strike","mti_dip","class_well","class_stage","t_scale","x_scale","y_scale","z_scale","bool","cluster"
"100",100,1844.1839828092,1714.59516346598,-2146.88,14.5314695830008,0.314179,0.426839,0.350413,7.38284,3,9,197.6607638,15.50519381,0.9,22387211386,124.901,85.0287,3,10,1.18844965329617,-0.698530961599617,-0.554639703970086,3.05974282353024,1,"3_10_OUT1"
"101",101,1872.68745715883,1724.98256208162,-2143.82,14.5314804860011,0.357682,0.562307,0.393043,2.88,3,9,1801.216831,99.87990479,0.9,22387211386,121.654,87.1473,3,10,1.1884505449931,-0.667734974062463,-0.544813923218838,3.09392472781118,1,"3_10_OUT1"
"102",102,2075.42911346062,1819.93286065937,-2260,14.5404659490011,0.213597,0.819769,0.638563,5.4928,3,9,2010.949564,41.90549529,0.9,22387211386,287.107,50.9012,3,10,1.1891854170118,-0.448686957524337,-0.454997324221113,1.79612942083099,1,"3_10_OUT2"
"103",103,2570.35436281656,958.019191867612,-2329.72,26.2067192589988,0.246817,0.803203,0.608498,4.27251,7,1,1478.871843,74.81633199,0.9,22387211386,327.321,52.0691,3,13,2.14330465611142,0.0860447605823733,-1.27030970891189,1.01731818995943,1,"3_13_OUT1"
"104",104,2290.16330077139,1774.19719405218,-2195.42,34.3177661810015,0.131929,4.77554,3.83058,11.7573,5,19,64.92326319,6.245338006,0.9,22387211386,37.1741,72.028,7,8,2.80666295220555,-0.216681859650746,-0.498260190047574,2.51752398895614,1,"7_8_OUT1"
"105",105,2110.9824424187,1763.87343504688,-2135.64,34.317806735999,0.333067,1.28732,0.93034,4.61463,5,19,59.85667898,6.26877155,0.9,22387211386,52.2829,79.3927,5,19,2.80666626897763,-0.410274100829498,-0.508025772005896,3.18529988369944,0,"5_19_HF1"
"106",106,4101.92643766316,2920.26172286374,-2211.65,36.0857933560014,0.115619,0.924139,0.815033,4.9559,5,22,1090.213034,33.32228614,0.847325013,18663260567,25.5431,89.6859,8,10,2.95126025333501,1.7408000353491,0.585839804914479,2.33622584958372,1,"8_10_OUT3"
"107",107,4087.21154554667,2907.39945051395,-2220.71,36.4921857870011,0.139998,1.19997,0.876597,3.18962,7,23,959.6360186,34.64317728,0.83552147,17917697697,115.004,89.959,8,11,2.98449687410245,1.72490163543226,0.573672959995137,2.23502060357545,1,"8_11_OUT1"
"108",108,1083.86034527055,1585.37847027196,-2165.27,4.39031287000135,0.320981,1.30658,0.891228,7.06253,1,6,1107.58728,73.83280367,0.8,15848931925,33.0271,87.006,1,6,0.35905974811512,-1.5200068623488,-0.676870008563766,2.85431628113598,0,"1_6_HF1"
"109",109,1831.05300988256,1737.62563132924,-2165.5,5.37553254599924,0.224892,1.35823,0.924569,2.13624,3,2,1016.596458,20.12911178,0.8,15848931925,273.416,77.0001,1,7,0.439635492754876,-0.712718048887268,-0.532854429697245,2.85174705303643,1,"1_7_OUT1"
"110",110,1823.29604849297,1794.1729606207,-2255.48,5.49676148100032,0.15939,1.41379,1.13407,4.01686,3,2,417.147652,19.41228875,0.8,15848931925,281.409,79.4195,1,7,0.449550146255582,-0.721098896897226,-0.479364457833654,1.84662033826558,1,"1_7_OUT1"
"111",111,1767.88009005134,1712.41020351214,-2195.71,5.49737775499898,0.220595,0.847531,1.65251,2.38301,3,2,1913.971085,36.48210544,0.8,15848931925,276.023,74.5063,3,2,0.449600547945229,-0.780971919553849,-0.556706529192751,2.51428452743932,1,"3_2_OUT1"
"112",112,1762.86670297275,1720.95912449666,-2207.38,5.70847155099942,0.22928,0.871259,0.712233,3.02876,3,2,2079.069793,31.71987027,0.8,15848931925,278.061,75.1015,3,3,0.466864758370524,-0.786388529616797,-0.548619824680694,2.38392412777967,1,"3_3_OUT1"
"113",113,2069.79347241458,1831.2253559549,-2285.41,5.93308527799944,0.180494,1.72929,0.659581,3.02087,4,3,2143.218142,39.61216765,0.8,15848931925,122.281,87.6083,3,3,0.485234690224561,-0.454775868977336,-0.444315382859847,1.51228556861575,1,"3_3_OUT2"
"114",114,2018.59187038888,1821.61577479855,-2285.46,6.31868384300007,0.201885,1.41529,0.898194,2.59584,4,4,2235.724909,46.98728941,0.8,15848931925,271.332,52.0553,3,5,0.516770694086316,-0.510095577674049,-0.453405400586849,1.51172704076802,1,"3_5_OUT1"
"115",115,1734.2288783347,1693.73551342098,-2144.54,6.4513676850001,0.325592,0.670337,0.459725,2.5717,3,4,1415.076572,44.01969599,0.8,15848931925,273.041,76.5421,3,5,0.527622181963868,-0.817329673135886,-0.574371530529751,3.0858819268039,1,"3_5_OUT1"
"116",116,1784.80822639295,1718.1094841685,-2177.59,6.54527275499922,0.22517,0.950424,0.551963,3.68092,3,4,1644.268915,41.25427258,0.8,15848931925,262.632,88.1937,3,5,0.535302165550233,-0.762682265829224,-0.551315392851367,2.71669501945586,1,"3_5_OUT1"
"117",117,1541.71198608884,1546.84115069729,-2136.13,13.0054608559995,0.346121,0.727825,0.554316,2.83485,4,22,1609.773285,44.63985849,0.8,15848931925,33.7648,88.2785,1,10,1.06364572123872,-1.02533055546945,-0.713323722038411,3.1798263107917,1,"1_10_OUT1"
"118",118,2001.31018065668,1735.65987447752,-2210.38,14.3606359720009,0.216338,1.19806,1.08907,3.87755,3,8,636.8964664,16.29826765,0.8,15848931925,270.093,82.549,3,10,1.17447810385277,-0.528767220824832,-0.53471390352221,2.350412456916,1,"3_10_OUT2"
"119",119,1846.50329305147,1725.00377528507,-2165.58,14.3635701850001,0.325348,1.15679,0.802588,3.62071,3,8,211.7193623,19.64698554,0.8,15848931925,125.792,87.3036,3,10,1.17471807713294,-0.69602511096402,-0.544793856954526,2.85085340848006,1,"3_10_OUT1"
"120",120,1877.19172735499,1740.98438853987,-2232.23,14.3635926159996,0.274996,0.965245,0.830397,5.94493,3,8,1042.599374,25.96681479,0.8,15848931925,277.641,71.3225,3,10,1.17471991164207,-0.662868428773162,-0.529677271183406,2.10633578745898,1,"3_10_OUT1"
"121",121,3883.87591954867,3724.50376258188,-2152,30.5942566670008,0.403484,0.51214,0.557839,3.71526,7,15,2526.887152,29.87285914,0.794479377,15549594409,27.8482,89.7485,8,5,2.50213741432493,1.50521187665817,1.34659870573381,3.00254957192292,1,"8_5_OUT2"
"122",122,3932.82185094238,2419.73618780086,-2242.58,40.933011898001,0.148335,1.03627,0.952808,5.02901,5,29,883.3409882,12.66767739,0.789163277,15266691000,25.6728,88.9791,6,14,3.34768782473695,1.55809449281596,0.112376298803937,1.99072052297934,1,"6_14_OUT3"
"123",123,4176.90096967239,2968.32377078097,-2279.99,35.8967084949988,0.104861,3.38468,2.15294,4.27798,5,21,258.8108825,14.37034351,0.782991195,14944685928,26.7576,88.8726,8,10,2.93579603368272,1.82180471306097,0.63130327105889,1.57282998730944,1,"8_10_OUT8"
"124",124,3810.75400730619,2384.11921923245,-2264.92,40.5137316669993,0.156358,0.462838,0.183784,5.08585,6,13,498.7206352,28.54005016,0.776008183,14588554914,114.19,89.9287,6,13,3.31339718108789,1.42620882353943,0.0786850410476073,1.74117028061458,1,"6_13_OUT1"
"125",125,1599.05834604305,1716.47606750396,-2214.74,34.3928769680002,0.334572,0.510336,0.319543,4.25223,7,20,828.8377893,53.0209232,0.765601242,14073491754,34.1076,88.8942,5,19,2.81280585387544,-0.963371870546045,-0.55286049520231,2.30170882859415,1,"5_19_OUT1"
"126",126,1650.40844049286,1717.45187486196,-2135.67,34.4944103930007,0.370227,0.57566,0.413129,1.91436,7,20,1791.959061,48.76507457,0.762717933,13934035078,33.3438,88.5884,5,19,2.82110971901795,-0.907891726290279,-0.551937447044639,3.1849647669908,1,"5_19_OUT2"
"127",127,2169.95514796967,1776.31851439574,-2135.6,34.3475034950011,0.419075,0.646769,0.442828,1.67907,7,20,799.5730405,51.98823766,0.750508924,13358675057,214.916,89.672,7,8,2.80909500495224,-0.346558264545719,-0.496253563617777,3.18574670597762,1,"7_8_OUT1"
"128",128,4101.43853398414,2927.82069435462,-2244.64,36.441943980999,0.137998,1.93513,1.19105,16.2687,7,23,557.6794616,36.50690539,0.749923252,13331679915,114.603,89.9639,8,10,2.98038787077122,1.740272889941,0.592990083759317,1.96770917565296,1,"8_10_OUT3"
"129",129,1866.36592253502,1722.11170855,-2147.44,14.6621031480007,0.359952,0.312779,0.229855,1.42138,3,9,3514.384005,82.48489788,0.74532798,13121756370,122.131,88.3223,3,10,1.19913346019857,-0.674564945002236,-0.547529557653832,3.05348731163569,1,"3_10_OUT1"
"130",130,1787.72150633147,1710.24645676167,-2201.01,34.4189006709997,0.22132,0.261015,0.247364,0.51987,7,20,3034.956229,66.06162415,0.733614539,12601487370,120.609,88.9862,5,19,2.81493419062972,-0.759534672957618,-0.558753288151181,2.45508057558018,0,"5_19_HF1"
"131",131,2157.58077929891,1774.55074744278,-2120.82,34.3273853700001,0.429414,0.715975,0.546749,3.75708,5,19,555.6017422,55.67265962,0.732938764,12572109241,214.398,89.2856,7,8,2.80744965321779,-0.359927894461373,-0.497925752309269,3.35084753776594,1,"7_8_OUT1"
"132",132,4079.41215775016,3751.70616045414,-2153.35,30.0328217129989,0.382019,0.97218,1.04642,5.63869,6,4,1638.430455,51.70752832,0.717440981,11916849964,300.866,89.4896,8,5,2.4562207110885,1.71647494869111,1.37233034531858,2.98746932003427,1,"8_5_OUT3"
"133",133,1082.00772550384,1587.23109003867,-2153.72,4.39853550899912,0.353223,0.859153,0.679433,3.27626,1,6,1212.134203,81.3057459,0.7,11220184543,32.618,86.881,1,6,0.359732232918551,-1.52200848694189,-0.675117554815076,2.98333621396109,0,"1_6_HF1"
"134",134,1790.35194355747,1725.29368906534,-2195.36,6.02036870400111,0.242253,1.0139,0.828226,2.96336,2,8,1731.534109,29.18449852,0.7,11220184543,262.228,85.6629,3,4,0.492373125657928,-0.75669267162699,-0.544519618009136,2.51819422237342,1,"3_4_OUT1"
"135",135,1734.75213735277,1694.62646796528,-2137,14.3503551389994,0.32712,0.7161,0.537801,8.20738,3,8,1279.731847,59.93961696,0.7,11220184543,274,74.3078,3,10,1.17363729058564,-0.816764328785175,-0.573528747429232,3.17010792624124,1,"3_10_OUT1"
"136",136,1684.39906346446,1732.95872657342,-2457.41,14.350590995001,0.291684,2.60684,2.10453,20.619,3,8,173.8362622,7.266760813,0.7,11220184543,51.4492,87.8894,3,10,1.17365657996183,-0.871167262859137,-0.537269007842787,-0.409050227567689,0,"3_10_HF2"
"137",137,1688.50735386315,1738.04282433015,-2465.8,14.3506289119991,0.200783,3.10714,2.33681,12.6662,3,8,48.68960239,3.973483754,0.7,11220184543,56.5082,86.2326,3,10,1.17365968098633,-0.866728545727142,-0.532459793166042,-0.502771200416408,0,"3_10_HF2"
"138",138,1738.51394542868,1801.88042453565,-2440.06,14.350944028,0.131604,5.2779,4.20751,35.7213,3,8,28.90028108,1.938395668,0.7,11220184543,254.699,45.8032,3,10,1.17368545260563,-0.812699961290818,-0.47207371513871,-0.215241064406163,0,"3_10_HF2"
"139",139,1899.77671794609,1810.32327950302,-2285.47,14.3859203930006,0.189784,1.14081,1.10162,4.19959,4,24,331.7598324,21.92332263,0.7,11220184543,265.118,49.8848,3,10,1.17654597876378,-0.638466944229953,-0.464087341948116,1.51161533519848,1,"3_10_OUT2"
"140",140,1861.35253545639,1729.24641597219,-2213.49,14.3861369440015,0.257773,0.431909,0.412519,0.910662,4,24,436.2491988,26.26326932,0.7,11220184543,73.2956,83.927,3,10,1.17656368928924,-0.679981555065228,-0.540780604094932,2.31567202478734,1,"3_10_OUT1"
"141",141,1612.8893546831,1717.49430126883,-2195.84,34.4727982409988,0.363407,0.733585,0.474936,6.60227,7,20,1407.022313,56.68874956,0.694059153,10992303972,33.7049,89.3517,5,19,2.81934217896243,-0.948428444194557,-0.551897314516044,2.51283235503523,1,"5_19_OUT2"
"142",142,1913.60772658609,1738.50951480572,-2149.83,34.3848487959995,0.337836,0.562222,0.414492,4.09627,7,20,2133.930036,45.72025332,0.689328725,10814167387,121.807,86.7258,5,19,2.81214927346722,-0.623523517878518,-0.532018335351499,3.0267896805143,0,"5_19_HF1"
"143",143,1002.69862892598,1568.2523440316,-2135.77,4.40524847200071,0.345525,0.66119,0.544886,1.74962,1,6,690.84932,33.12933081,0.687391502,10742052065,30.8606,88.8278,1,6,0.360281249554911,-1.60769635501845,-0.693070172607013,3.18384771129534,0,"1_6_HF2"
"144",144,1011.76373786076,1565.55119612751,-2134.8,4.43788240700132,0.381055,0.742607,0.607974,3.26411,1,6,842.1392341,44.38231457,0.68707614,10730357958,31.5408,89.293,1,6,0.362950201137243,-1.5979021461317,-0.695625276927581,3.19468315154126,0,"1_6_HF3"
"145",145,3810.97321040835,2381.77869578673,-2263,40.4806118060014,0.164227,0.254913,0.258292,7.27708,5,28,536.9737312,37.08746084,0.685183969,10660460210,115.085,89.1115,6,13,3.31068848826812,1.42644565698365,0.0764710632200719,1.76261774996733,1,"6_13_OUT1"
"146",146,1071.55668727789,1581.41867229733,-2135.06,4.50777175900009,0.372569,0.795246,0.617334,2.72844,1,6,1275.496404,51.91107448,0.677164768,10369245384,31.1573,88.7178,1,6,0.36866607011234,-1.53330009437924,-0.680615711232706,3.19177880673308,0,"1_6_HF3"
"147",147,4171.37846571133,2936.36961533914,-2152.95,37.5670261110007,0.140838,0.704749,0.274238,2.64847,8,12,859.8510879,18.81701418,0.675993423,10327379457,30.0966,88.7352,8,12,3.07240220281748,1.81583803822433,0.601076788271375,2.99193754281609,1,"8_12_OUT1"
"148",148,1709.72055729875,1680.76717505404,-2148.65,34.4676077309996,0.316718,0.473472,0.340058,3.10961,7,20,2629.049853,57.86030195,0.674777028,10284082265,300.959,88.4917,5,19,2.8189176754548,-0.843809180157439,-0.586638706770556,3.03997093772068,1,"5_19_OUT2"
"149",149,3842.02226917024,2383.25654895942,-2238.4,40.4821308799999,0.159962,1.86541,1.67318,11.9239,5,28,419.4756752,29.00663994,0.667794015,10039013136,205.995,89.563,6,13,3.31081272504655,1.45999196838915,0.077869012966173,2.03741345104938,1,"6_13_OUT1"
"150",150,3054.26288852155,3313.85149940779,-2144.53,34.8232588429997,0.455208,0.811928,0.621839,2.14102,8,9,980.7537991,48.19794909,0.665361224,9955013103,124.468,89.2302,8,9,2.84800444044692,0.608873688169818,0.958149272698974,3.08599363237344,1,"8_9_OUT1"
"151",151,1018.60853150268,1562.9490431727,-2135.31,4.42481777799902,0.360746,0.377605,0.289325,1.8727,1,6,952.4606883,41.4739328,0.664595345,9928714380,31.0811,89.4291,1,6,0.361881716375978,-1.59050683084117,-0.698086738681506,3.18898616749444,0,"1_6_HF2"
"152",152,1628.95482075164,1710.62122335572,-2136.19,34.3408458559988,0.346938,1.08042,0.642797,5.52658,7,20,317.4789537,23.09359618,0.660946158,9804359719,123.97,89.1554,5,19,2.80855051296408,-0.93107084466979,-0.558398784148564,3.17915607737443,1,"5_19_OUT3"
"153",153,4168.68438887497,2933.40683792601,-2173.65,35.7156056710001,0.11973,0.297711,0.285563,2.23506,8,10,692.8264712,10.28385123,0.660585744,9792162592,299.601,89.8647,8,10,2.92098462130885,1.81292727879694,0.598274200024464,2.7607070138568,1,"8_10_OUT5"
"154",154,4188.5965158332,2942.48608899642,-2174.38,37.894449745,0.110742,1.34324,1.09403,3.86575,6,11,848.888941,17.78122712,0.660360486,9784547119,26.5768,89.1332,6,11,3.09918039631572,1.83444092327838,0.606862561143971,2.75255250727998,1,"6_11_OUT4"
"155",155,4185.63373842003,2944.03465284723,-2159.47,36.3651608330011,0.133514,1.25101,1.03751,2.6805,7,23,730.9143665,16.23925995,0.654638921,9593086964,27.5025,87.8791,8,10,2.97410819581503,1.83123985188715,0.608327398437733,2.9191055114724,1,"8_10_OUT3"
"156",156,1608.27194740193,1717.86906786288,-2195.87,34.5194080789994,0.351643,0.770419,0.527338,4.30421,7,20,1298.499955,73.3186811,0.653422525,9552868236,33.8965,89.2027,5,19,2.82315414343688,-0.953417226100251,-0.551542810513426,2.5124972383266,1,"5_19_OUT2"
"157",157,1606.81530743269,1717.91149426975,-2199.79,34.4459421990012,0.341801,0.758456,0.441443,4.21865,7,20,1916.459649,45.63719098,0.653332422,9549895801,33.568,89.108,5,19,2.81714576974045,-0.954991022536033,-0.551502677984832,2.46870865506474,1,"5_19_OUT2"
"158",158,1936.96346356871,1744.85226263294,-2175.09,34.4159181249997,0.35022,0.815747,0.54266,5.33106,7,20,2032.394394,47.8460135,0.653107163,9542468709,123.013,86.3207,5,19,2.81469026445698,-0.598289296386248,-0.526018522326429,2.74462141184224,0,"5_19_HF1"
"159",159,1069.03938713687,1580.40043853242,-2135.3,4.59945071799888,0.369517,0.773195,0.59566,2.57408,1,6,1117.369306,37.16314082,0.652701698,9529114536,32.2913,88.6243,1,6,0.376163992219552,-1.53601985909351,-0.68157889191901,3.18909787306398,0,"1_6_HF3"
"160",160,1068.68583374627,1581.4610987042,-2137,4.486956273,0.394371,0.899798,0.648589,8.6783,1,6,1228.024751,36.96243557,0.650944682,9471462039,31.7979,88.5034,1,6,0.366963685024672,-1.53640184851968,-0.680575578704112,3.17010792624124,0,"1_6_HF3"
"161",161,941.823806133612,1533.66775136379,-2116.01,4.40740270800061,0.232409,1.15552,0.989749,6.05515,1,6,743.5761909,32.88085514,0.649773338,9433220954,31.4001,89.4411,1,6,0.360457432769731,-1.67346729441499,-0.725784872167444,3.40457791671735,0,"1_6_HF2"
"162",162,937.029622157147,1532.09797430957,-2144.19,4.41148097199974,0.211735,1.29247,1.08769,4.54476,1,6,952.4606883,41.4739328,0.647836115,9370314607,30.7188,89.5773,1,6,0.360790971742382,-1.67864707103376,-0.727269775725481,3.08979162173799,0,"1_6_HF2"
"163",163,4088.6469723125,3754.49216117198,-2147.83,29.6554494440004,0.379242,0.858683,0.843701,4.85903,8,4,1115.410927,36.32773153,0.644412186,9260155488,210.039,89.5412,8,4,2.42535749111662,1.7264525125025,1.37496571469635,3.04913079442341,1,"8_4_OUT1"
"164",164,4195.86557354378,2963.50130253331,-2173.78,36.4083937960008,0.124036,1.97232,1.53027,7.56076,7,23,424.6794712,19.93016777,0.644096825,9250074648,27.3615,88.4003,8,10,2.97764398409814,1.84229462588025,0.626741540308516,2.75925484145271,1,"8_10_OUT3"
"165",165,1647.75679006341,1713.73956426073,-2135.19,34.4269303929999,0.364684,0.841815,0.584839,5.67197,7,20,1087.175386,46.17293029,0.637294019,9035267783,123.609,88.8737,5,19,2.81559089780395,-0.910756646986492,-0.555449043296784,3.19032663432899,1,"5_19_OUT2"
"166",166,940.720719554962,1533.35662438006,-2120.47,4.40941340299944,0.211345,0.920751,0.800983,3.68669,1,6,778.955734,39.3024185,0.635176589,8969430798,31.2816,89.5339,1,6,0.360621876548841,-1.67465910142461,-0.726079177377155,3.35475723270004,0,"1_6_HF2"
"167",167,1608.25073419848,1716.47606750396,-2202.4,34.372893889,0.323992,0.906333,0.487147,5.91269,7,20,406.8707727,31.77273277,0.634545866,8949912698,34.6301,88.9625,5,19,2.81117154681696,-0.953440145465837,-0.55286049520231,2.43955350141335,1,"5_19_OUT1"
"168",168,4581.9175918004,3048.38240054693,-2306.18,36.3174166430009,0.167087,1.62205,2.35493,6.6914,5,23,479.9451172,9.370154501,0.632068022,8873644647,119.034,89.0969,8,10,2.97020345887644,2.2593965200947,0.70703335251944,1.28027310066965,1,"8_10_OUT6"
"169",169,4125.17610862858,2926.71053670815,-2218.38,36.2516400459988,0.155916,0.671641,0.51843,6.8193,5,23,457.4400367,32.02832115,0.63148235,8855712831,296.966,89.5765,8,10,2.9648239497046,1.7659196600135,0.59193994926105,2.26104800127956,1,"8_10_OUT3"
"170",170,1632.00245097855,1713.93755415949,-2134.55,34.3358343519988,0.328812,1.12776,0.746612,7.8518,7,20,146.3559576,18.83652434,0.630851627,8836442189,124.914,89.2118,5,19,2.80814064938096,-0.927778095816281,-0.55526175816331,3.1974757907799,1,"5_19_OUT3"
"171",171,4199.33039677161,2940.23748943226,-2153.27,36.1148656250012,0.131386,1.03395,0.633409,2.25354,7,22,1142.123204,19.81906879,0.629770386,8803504266,27.9008,88.7482,8,10,2.95363791567783,1.84603812225665,0.604735537128399,2.98836296459063,1,"8_10_OUT3"
"172",172,2031.27736604333,1738.21960102545,-2177.15,14.402047222,0.28061,0.44642,0.483769,3.90251,4,24,2525.207693,105.9841529,0.629364921,8791184234,121.415,89.4669,3,10,1.17786490416383,-0.496389797063408,-0.532292574296889,2.72161006451586,1,"3_10_OUT2"
"173",173,1102.13905556421,1586.19164307034,-2167,4.34046870399956,0.301825,0.857383,0.58969,6.79878,1,6,918.7743048,44.05351889,0.626842026,8714912660,33.5409,86.7148,1,6,0.354983265591084,-1.50025800901626,-0.676100801765663,2.8349912176046,0,"1_6_HF1"
"174",174,4174.38366953137,2920.63648945774,-2144.1,35.9337429860013,0.143523,0.217333,0.207768,5.34146,5,21,532.3128908,7.702840711,0.625670682,8679726147,31.7773,88.7713,8,10,2.93882488274307,1.8190849483467,0.586194308917049,3.0907969718639,1,"8_10_OUT5"
"175",175,1080.7278622299,1589.2180600938,-2153.28,4.4047560880002,0.334909,0.918688,0.695994,4.42759,1,6,1172.578365,58.15193336,0.624904803,8656796421,32.1517,86.8715,1,6,0.360240980152608,-1.52339128866459,-0.673238014725837,2.98825125902109,0,"1_6_HF1"
"176",176,2033.33504677661,1741.11166776048,-2140.39,34.3880636810015,0.331059,0.471143,0.395747,3.01992,7,20,2227.573144,51.23207842,0.621570978,8557688360,122.094,89.0871,5,19,2.81241220137993,-0.494166618603117,-0.529556873597621,3.1322397381653,0,"5_19_HF1"
"177",177,1958.28980408927,1753.22440692221,-2174.7,34.3609652080001,0.292372,0.64011,0.424838,3.63523,7,20,2624.611357,34.94276164,0.620579841,8528443203,123.59,85.1506,5,19,2.81019596504819,-0.575247694200205,-0.518099036683477,2.74897792905452,0,"5_19_HF1"
"178",178,1870.91969020587,1743.01378500187,-2186.15,14.3013491670015,0.248829,0.445302,0.423051,1.02883,3,8,834.580419,44.61993691,0.619093135,8484762738,122.286,89.1344,3,9,1.16962935937829,-0.669644921193265,-0.527757598565572,2.62107505192487,1,"3_9_OUT1"
