"","n_total","n_is","n_hf","mean_strike_is","mean_strike_hf"
"5965",501,89,412,191.766439701381,177.933200207367
"5966",480,81,399,199.114720199328,181.453441448492
"5967",506,88,418,189.558320576274,175.768301417048
"5968",491,87,404,195.956613098328,180.940915832012
"5969",499,88,411,183.696821731332,177.926759166152
"5970",490,91,399,198.502381222017,177.049526364722
"5971",504,89,415,192.358563813394,170.095156326119
"5972",478,90,388,184.59432191912,182.751560832008
"5973",468,86,382,182.262150652311,172.938754625258
"5974",490,84,406,197.09826307727,180.533351177212
"5975",490,90,400,186.974216954874,174.243909069577
"5976",474,82,392,195.005399724509,174.57456322562
"5977",477,82,395,193.111831616796,179.597715160221
"5978",480,85,395,205.352057778847,170.634272980254
"5979",487,90,397,210.099053411126,169.017950158249
"5980",496,91,405,200.836912376384,174.954027261474
"5981",477,87,390,189.014933129734,179.738816185899
"5982",495,93,402,181.825129219898,182.085292480668
"5983",481,94,387,193.882137795943,179.116708486776
"5984",487,95,392,186.997200651156,178.942408262477
"5985",498,89,409,193.493567371406,169.780821602998
"5986",469,81,388,189.243192757585,181.743066914953
"5987",471,77,394,195.918484387497,166.138879915351
"5988",481,82,399,195.467129746619,181.938122919943
"5989",470,87,383,199.31578590478,176.582575200192
"5990",465,82,383,205.925693874723,179.436042625278
"5991",489,82,407,195.242273894846,175.050747698093
"5992",484,97,387,202.93962999877,176.976626102753
"5993",471,86,385,185.298630702983,173.287577428337
"5994",496,83,413,201.964550428565,176.229828352751
"5995",493,83,410,200.46720883902,181.719960204487
"5996",491,84,407,192.581481521404,172.498951767785
"5997",478,81,397,192.731532793366,171.339218433072
"5998",488,78,410,197.57482805202,176.6072643535
"5999",486,91,395,199.593469554366,180.745056198392
"6000",482,88,394,194.277126974632,173.01675835582
"6001",453,80,373,185.439089248026,179.578522618604
"6002",489,91,398,187.929452256706,176.397543030831
"6003",481,87,394,195.610469608613,174.551544944256
"6004",483,91,392,190.538021807777,174.466801355522
"6005",477,79,398,194.26949571042,168.973524885047
"6006",479,82,397,169.004413329611,171.560169282855
"6007",485,82,403,192.702646043299,176.675873131246
"6008",470,83,387,198.571227327211,172.999596926346
"6009",474,91,383,191.266562355299,177.497760394438
"6010",467,80,387,200.398215012831,177.418323797362
"6011",468,89,379,191.864943853921,178.999578507449
"6012",482,83,399,191.143035895044,175.889369443675
"6013",471,83,388,196.079078321267,182.124463980664
"6014",493,86,407,199.07629115943,179.276821862238
"6015",482,83,399,213.432449268559,178.033656885899
"6016",488,84,404,183.756558709158,176.726155035344
"6017",499,85,414,191.681423261865,179.195602764176
"6018",494,83,411,197.96079217326,176.282159635876
"6019",485,94,391,192.308290214553,175.134163150568
"6020",490,92,398,198.292071493579,174.071768093858
"6021",485,85,400,185.002570358029,175.055677907736
"6022",462,75,387,205.557349323876,177.076746592846
"6023",492,87,405,197.060510000359,173.048122219032
"6024",500,87,413,176.394691526787,174.386906519432
"6025",479,85,394,200.667989623766,175.903707405237
"6026",477,76,401,197.185198051573,179.188903405103
"6027",492,86,406,194.322742056648,181.124826878772
"6028",498,81,417,209.582521695651,177.399795798717
"6029",484,80,404,206.656010378647,176.038749400386
"6030",486,86,400,199.067078407749,179.517892736589
"6031",494,85,409,196.872196775948,177.646565937229
"6032",466,82,384,193.428149910464,179.94670890222
"6033",477,77,400,204.486489643372,175.27203806094
"6034",482,79,403,201.530246077018,180.573290728901
"6035",485,81,404,204.393455866238,176.505917229648
"6036",489,84,405,192.812386126449,174.693321893586
"6037",480,82,398,193.806229074944,180.201683191645
"6038",491,88,403,185.45564620871,181.169191655844
"6039",489,86,403,204.758906809607,178.689703934439
"6040",477,87,390,200.535045882495,177.618589220475
"6041",473,91,382,188.186591747582,178.284717083362
"6042",492,81,411,191.411847022576,179.248400661296
"6043",492,88,404,187.765798038247,173.360007132274
"6044",469,83,386,178.443575915843,175.564669019695
"6045",481,85,396,182.066126588874,181.232697040763
"6046",485,84,401,192.04178387145,176.0772749457
"6047",484,84,400,179.810424873248,175.489333512239
"6048",491,84,407,199.30434039336,176.059002809835
"6049",499,93,406,182.574614418039,177.741812995946
"6050",492,82,410,193.376381321454,177.804812491314
"6051",474,80,394,197.994050561062,175.690824505791
"6052",514,93,421,175.362994066329,182.615814761329
"6053",475,86,389,195.077822911778,182.852888635654
"6054",464,84,380,194.678804903339,176.505747631889
"6055",492,81,411,199.113488047496,176.282064281585
"6056",489,90,399,182.966206136688,171.358623111292
"6057",498,94,404,196.768859634183,178.373942936542
"6058",479,84,395,206.561225953868,179.130035421622
"6059",495,92,403,184.990002447265,177.030711598038
"6060",475,77,398,196.882510500648,179.368469150836
"6061",481,87,394,193.388839486064,174.651024717125
"6062",473,77,396,195.487993432718,177.235033605955
"6063",485,86,399,196.572623390523,170.250659659125
"6064",507,88,419,188.423004373091,173.39564395749
"6065",491,84,407,201.804378950382,175.719909126855
"6066",483,80,403,188.994793372225,177.770820760455
"6067",480,90,390,185.66511515006,176.862073610464
"6068",477,82,395,193.525150108761,170.495192268387
"6069",485,90,395,197.225180630875,173.10055757668
"6070",473,89,384,188.004692279867,179.00512844764
"6071",502,89,413,196.26966197083,178.919182842842
"6072",491,86,405,206.627978831037,171.533620843108
"6073",483,87,396,190.28803878628,178.244407167086
"6074",468,81,387,192.221747843749,177.4718704828
"6075",486,85,401,195.036935378892,174.411520183483
"6076",480,82,398,195.678477240593,175.419149966666
"6077",472,87,385,203.549951651482,176.768672180418
"6078",504,93,411,199.729090926182,174.302468924719
"6079",496,87,409,184.729665321277,182.658285343384
"6080",463,83,380,189.627823418238,182.838040661133
"6081",486,83,403,196.968177300315,173.362930885229
"6082",496,95,401,192.431691084337,177.009467199909
"6083",483,85,398,203.848438920047,176.766139508556
"6084",491,87,404,185.513997339136,167.783190113691
"6085",490,92,398,204.108257815497,177.670233953512
"6086",507,87,420,196.209198917701,181.373497478335
"6087",479,85,394,185.879521584431,173.089539890945
"6088",469,84,385,201.550921448758,175.971813736273
"6089",466,82,384,203.760374826023,177.931690168593
"6090",482,90,392,189.141032742244,177.726389191356
"6091",494,89,405,193.074155021024,178.241911430723
"6092",477,91,386,211.554058072198,175.691142152201
"6093",483,82,401,196.377773972342,182.272954596081
"6094",466,80,386,206.899354708985,177.120285502397
"6095",483,82,401,191.613266741243,179.663288202557
"6096",488,85,403,194.010699820748,172.802785510296
"6097",484,89,395,186.764104586096,167.629289533476
"6098",499,85,414,178.916803133767,173.145360662705
"6099",483,88,395,186.097655316171,177.325450450854
"6100",482,85,397,203.725457694001,179.256127072929
"6101",479,83,396,179.445388845002,178.743941044242
"6102",494,94,400,190.934685428221,179.472556897865
"6103",499,89,410,191.427107079711,178.59741455003
"6104",486,93,393,197.902219053416,177.540400150655
"6105",492,80,412,187.039612745716,177.51002201147
"6106",478,83,395,199.147351727825,181.177343072442
"6107",489,84,405,187.292638445974,174.71123033116
"6108",481,80,401,210.033245221943,173.498739528399
"6109",481,87,394,187.107880139767,178.760666457494
"6110",481,83,398,194.532588983039,184.629163725449
"6111",480,80,400,194.281094750445,178.796668846269
"6112",503,89,414,191.480554674268,177.197288376539
"6113",488,85,403,192.281079107445,181.208470370265
"6114",486,78,408,184.536556519212,172.870565979548
"6115",480,84,396,213.866869538483,181.441530001628
"6116",474,80,394,202.347861422894,177.192480473104
"6117",491,87,404,211.090284159757,179.269109591714
"6118",480,84,396,216.20343750574,175.064807435369
"6119",482,82,400,190.094648039056,181.530123399904
"6120",490,91,399,193.862873452071,171.471607827847
"6121",478,80,398,183.865957293466,178.950587364606
"6122",486,87,399,194.310699627457,178.912741731369
"6123",477,84,393,200.543312906706,179.133350661797
"6124",479,83,396,198.074713852368,176.448459313444
"6125",475,85,390,198.643537461552,183.379972874795
"6126",495,83,412,191.18723772028,182.153333508048
"6127",489,87,402,189.496645723046,178.308884060048
"6128",477,84,393,202.66854377931,182.959630343456
"6129",488,84,404,205.6243712266,176.312434983636
"6130",470,82,388,189.128030049757,177.015438637315
"6131",490,85,405,194.976143542759,172.60690660651
"6132",481,82,399,189.06623561586,179.229885371689
"6133",495,80,415,198.991467558297,176.15087823734
"6134",470,86,384,194.802467753822,172.60243328329
"6135",483,91,392,184.102976169034,174.252900098165
"6136",483,79,404,194.276265167966,175.427894989488
"6137",496,87,409,201.94710848721,182.579504027092
"6138",490,83,407,200.522794772748,179.001732468455
"6139",490,84,406,195.664356339072,181.245867517184
"6140",494,88,406,192.925992675572,176.690862072141
"6141",488,87,401,201.057379625367,178.005023034243
"6142",470,87,383,187.420907894881,173.432742825612
"6143",482,82,400,178.473121838305,176.894868189816
"6144",485,85,400,205.028914671455,176.296672910678
"6145",486,87,399,200.040702295957,178.963994531963
"6146",480,86,394,199.349034375292,177.936938188818
"6147",478,89,389,204.543328601919,175.108552089375
"6148",487,84,403,206.439820337955,178.324863973441
"6149",481,86,395,200.884425353823,175.007358401149
"6150",491,87,404,204.983768257236,178.404266128156
"6151",495,95,400,200.322474765088,173.409181375812
"6152",463,79,384,188.849790155997,177.235132990589
"6153",481,83,398,184.538004467664,180.613330513008
"6154",492,81,411,193.1056879166,175.440654046852
"6155",504,93,411,201.325507686607,175.636365546815
"6156",486,88,398,196.150410953422,178.307986425007
"6157",492,88,404,185.670688929253,181.573046823356
"6158",477,84,393,185.59220036341,174.472838499552
"6159",503,95,408,199.689879098255,176.912715819151
"6160",490,82,408,192.091280201046,180.657519894935
"6161",490,86,404,194.294063683235,175.638669073261
"6162",490,95,395,174.476190415668,175.833397768327
"6163",474,79,395,188.07729319716,170.572305164804
"6164",504,90,414,189.234677739768,180.783517337425
"6165",483,82,401,183.004483897697,170.48660024605
"6166",493,87,406,178.39015021871,169.835477975322
"6167",481,86,395,184.113249670571,180.403847622324
"6168",473,84,389,210.998213393,179.405319384215
"6169",501,88,413,202.031487020396,174.29396537432
"6170",485,82,403,195.109545860975,175.005706896904
"6171",503,89,414,184.514875062086,179.910413381656
"6172",484,85,399,196.888503093822,179.269667871982
"6173",476,86,390,195.286165043749,180.602754518262
"6174",487,90,397,201.272742368282,179.873628682175
"6175",477,81,396,185.653811117422,175.548920461673
"6176",480,84,396,188.849920677774,177.151433906679
"6177",467,86,381,179.387700234963,177.490036323162
"6178",473,91,382,188.945641319956,169.648517284585
"6179",485,90,395,193.515417294681,174.284710421631
"6180",484,96,388,200.858292983329,179.93493688569
"6181",483,85,398,187.272779447165,170.930630070247
"6182",480,86,394,208.25848452812,178.568719917816
"6183",489,90,399,204.316584704949,176.9745191961
"6184",472,84,388,190.542050434293,176.752900284103
"6185",471,78,393,207.051791497769,182.477402884906
"6186",478,88,390,182.672113912426,175.084856512344
"6187",480,87,393,178.063630995934,173.954122551971
"6188",483,85,398,184.508131417252,173.706698923981
"6189",471,83,388,180.112948570517,182.413028306529
"6190",480,84,396,202.986143768513,176.463952580801
"6191",486,81,405,193.810051780934,176.329323022191
"6192",492,84,408,176.788387732965,176.5839836009
"6193",485,90,395,173.141771674655,173.157510033191
"6194",464,86,378,185.212581994817,182.69341196439
"6195",504,94,410,187.980749640724,173.956176756841
"6196",473,85,388,186.418549629994,176.019080541149
"6197",481,85,396,189.749232597421,180.561418912427
"6198",479,83,396,179.084048497204,170.180891365996
"6199",482,84,398,194.830453166545,177.945852595973
"6200",489,90,399,195.276028381187,179.747942323742
"6201",500,84,416,203.768369772218,177.181460493132
"6202",489,89,400,188.711700203133,179.365600957251
"6203",492,84,408,212.26777091281,170.631542433388
"6204",477,78,399,214.824235494601,176.311877437109
"6205",488,81,407,189.821221977296,177.469134317656
"6206",484,78,406,197.450145365468,179.149990163002
"6207",497,84,413,213.184131533381,173.066142001132
"6208",483,93,390,201.935232972898,175.845699643647
"6209",480,92,388,198.518885389355,174.198037798213
"6210",475,82,393,186.209743908666,179.08149127092
"6211",467,78,389,198.531035889522,174.823168793754
"6212",488,87,401,197.958199634527,176.717312596933
"6213",480,86,394,189.361133104741,178.494584550644
"6214",476,88,388,202.018857085035,178.92142891795
"6215",470,86,384,191.849598978205,174.407155814532
"6216",489,90,399,190.3716682326,177.12514881524
"6217",475,80,395,190.451499317163,170.62321331501
"6218",480,82,398,198.985327292343,174.061791815243
"6219",485,84,401,195.641948787807,169.436118373527
"6220",473,86,387,185.687069773199,171.227180631195
"6221",474,89,385,191.344965714852,174.242776095928
"6222",480,82,398,201.834990688035,179.817619297069
"6223",482,90,392,197.36153579217,179.738574329685
"6224",490,92,398,212.927121128215,174.394180904344
"6225",475,80,395,202.196782884124,177.719859233872
"6226",475,87,388,197.066084818415,178.45339480442
"6227",474,83,391,202.132048890539,175.74091728421
"6228",476,83,393,191.515071521938,178.60888533073
"6229",505,91,414,198.501889593197,170.267108136928
"6230",487,80,407,195.862577571249,173.829057901402
"6231",481,85,396,204.683021314807,181.553005942332
"6232",461,77,384,195.066875463552,170.096401708309
"6233",477,90,387,195.376799401148,182.604929152787
"6234",485,87,398,201.575276412747,174.704831500164
"6235",500,84,416,190.057988098818,177.16619325318
"6236",485,76,409,194.082394371105,178.598522111005
"6237",472,91,381,198.768663439657,175.278472557027
"6238",496,82,414,192.712215264393,171.771552105716
"6239",474,81,393,195.901098326944,175.58840409905
"6240",487,83,404,192.250387900852,174.121441400203
"6241",476,82,394,204.505289573136,173.025905679749
"6242",488,89,399,201.414262988985,173.630439611706
"6243",460,80,380,196.77637363765,178.472168026465
"6244",486,81,405,196.122493775031,179.547638227571
"6245",483,79,404,183.629067216916,177.503206093861
"6246",481,86,395,199.95480036372,180.888960037554
"6247",487,88,399,191.981547328484,177.216187676468
"6248",474,79,395,190.932968999157,170.512982102503
"6249",488,91,397,190.066543777941,180.533545000803
"6250",494,82,412,205.147846825767,173.672545889965
"6251",482,88,394,187.846029894001,174.289661367061
"6252",497,80,417,198.313633183369,184.186088853077
