"name","x0","y0","z0","pole_easting","pole_northing","pole_up","plane_strike","plane_dip","plane_l1","plane_l2","plane_l3","well_num","stage_num","cluster_num"
"W2_S16_HF_C1",2494.28906190955,3815.61831992122,-2449.95769206337,-0.424647157531195,0.838611010547443,0.324067401932123,4.24365865138124,1.24077056299588,498.056894198099,316.577263376606,179.932265914068,2,16,1
"W2_S16_HF_C2",2446.34950613887,3814.53513611929,-2530.90981359868,-0.191573422364795,0.865531603674692,-0.460645592276463,1.35297192545346,1.09207390650135,39.4405893321984,19.7581578166575,4.33462111062547,2,16,2
"W2_S3_HF_C1",3176.04923697988,4515.1006585877,-2427.41894460024,0.0478900764206838,0.601573742438031,-0.760685382201527,1.65023678321274,0.706428001592233,1007.62596087403,117.977698683156,111.975858034274,2,3,1
"W2_S3_HF_C2",3085.85809152965,4428.04917469068,-2512.43169090182,0.835629089078074,-0.245360707655161,-0.471566667701586,3.42718963778858,1.0797297821545,97.8494824990141,11.4758573167095,10.463911998042,2,3,2
"W2_S3_HF_C3",3114.35706543411,4416.80655618643,-2447.26999999969,-0.736832743745716,-0.670357006165679,-0.0857451059336037,5.5449921167261,1.48494580218369,918.952082317437,88.2750814928981,12.0725997985574,2,3,3
"W2_S3_OUT_C1",3576.60502480666,4524.54951639078,-2468.12777777778,0.554448602381844,-0.748020116729504,-0.362381099833254,4.07452981723056,1.19997495226262,534.708004062337,165.364269484147,29.0609693367565,2,3,1
"W2_S6_HF_C1",3040.07062688378,4316.86188385683,-2458.97333333333,0.38756592432323,0.880113288269894,0.274002448683303,5.12719669710809,1.29324402573218,1312.47281278358,269.921130823642,174.4683799076,2,6,1
"W2_S6_OUT_C1",3345.39188231914,4250.86596927678,-2472.78857142857,0.28636602929028,0.719347752826423,-0.632707172080059,1.94965612732983,0.885752214786855,700.517036427102,112.444426765106,43.2662579713733,2,6,1
"W2_S7_HF_C1",2918.91396329056,4307.85029055905,-2438.83885714286,0.295420679884628,0.411598975776724,-0.858380245436537,2.19332878357591,0.538692374066456,726.975470499073,336.348245462783,181.728439741376,2,7,1
"W2_S19_HF_C1",2356.59699168152,3693.37110978214,-2480.40440056987,0.16055486105515,-0.857934006402019,-0.486049610780199,4.52738759789856,1.06323253749814,406.998921263525,192.35587489857,79.967403804242,2,19,1
